"","","","","",""
"","Date:","42768","","",""
"","Direction:"," ","","",""
"","","","","",""
"","Hour","P/C","P/C Kph","Ped","Total"
"","00.00-00.59","3","18","9","12"
"","01.00-01.59","3","16","7","10"
"","02.00-02.59","0","0","7","7"
"","03.00-03.59","0","0","9","9"
"","04.00-04.59","0","0","3","3"
"","05.00-05.59","1","22","4","5"
"","06.00-06.59","2","18","8","10"
"","07.00-07.59","8","19","44","52"
"","08.00-08.59","31","17","116","147"
"","09.00-09.59","18","16","110","128"
"","10.00-10.59","14","18","144","158"
"","11.00-11.59","11","18","130","141"
"","12.00-12.59","7","19","183","190"
"","13.00-13.59","10","14","193","203"
"","14.00-14.59","16","16","99","115"
"","15.00-15.59","16","16","190","206"
"","16.00-16.59","23","17","164","187"
"","17.00-17.59","71","17","225","296"
"","18.00-18.59","46","18","164","210"
"","19.00-19.59","21","16","119","140"
"","20.00-20.59","23","16","121","144"
"","21.00-21.59","14","16","67","81"
"","22.00-22.59","7","17","43","50"
"","23.00-23.59","7","14","30","37"
"","Total","352","","2189","2541"
"","","","","",""
"","Date:","42769","","",""
"","Direction:"," ","","",""
"","","","","",""
"","Hour","P/C","P/C Kph","Ped","Total"
"","00.00-00.59","2","18","18","20"
"","01.00-01.59","2","16","5","7"
"","02.00-02.59","1","14","1","2"
"","03.00-03.59","1","14","1","2"
"","04.00-04.59","0","0","4","4"
"","05.00-05.59","1","18","3","4"
"","06.00-06.59","0","0","7","7"
"","07.00-07.59","5","17","39","44"
"","08.00-08.59","22","17","47","69"
"","09.00-09.59","12","17","71","83"
"","10.00-10.59","9","17","125","134"
"","11.00-11.59","6","15","166","172"
"","12.00-12.59","11","14","197","208"
"","13.00-13.59","20","16","192","212"
"","14.00-14.59","11","20","152","163"
"","15.00-15.59","20","16","185","205"
"","16.00-16.59","21","19","158","179"
"","17.00-17.59","58","18","240","298"
"","18.00-18.59","18","19","165","183"
"","19.00-19.59","9","18","136","145"
"","20.00-20.59","9","19","100","109"
"","21.00-21.59","9","15","60","69"
"","22.00-22.59","1","20","41","42"
"","23.00-23.59","7","17","33","40"
"","Total","255","","2146","2401"
"","","","","",""
"","","","","",""
"","Date:","42770","","",""
"","Direction:"," ","","",""
"","","","","",""
"","Hour","P/C","P/C Kph","Ped","Total"
"","00.00-00.59","4","16","22","26"
"","01.00-01.59","2","25","16","18"
"","02.00-02.59","2","17","2","4"
"","03.00-03.59","1","17","8","9"
"","04.00-04.59","1","14","0","1"
"","05.00-05.59","0","0","2","2"
"","06.00-06.59","1","15","2","3"
"","07.00-07.59","0","0","10","10"
"","08.00-08.59","2","20","31","33"
"","09.00-09.59","4","12","66","70"
"","10.00-10.59","10","16","110","120"
"","11.00-11.59","6","14","162","168"
"","12.00-12.59","13","15","135","148"
"","13.00-13.59","8","19","124","132"
"","14.00-14.59","12","17","95","107"
"","15.00-15.59","17","16","99","116"
"","16.00-16.59","10","18","112","122"
"","17.00-17.59","4","18","113","117"
"","18.00-18.59","6","18","87","93"
"","19.00-19.59","3","17","105","108"
"","20.00-20.59","5","18","69","74"
"","21.00-21.59","3","17","88","91"
"","22.00-22.59","2","15","48","50"
"","23.00-23.59","8","17","41","49"
"","Total","124","","1547","1671"
