"","Date:","42768","","",""
"","Direction:"," ","","",""
"","","","","",""
"","Hour","P/C","P/C Kph","Ped","Total"
"","00.00-00.59","0","0","7","7"
"","01.00-01.59","0","0","3","3"
"","02.00-02.59","0","0","4","4"
"","03.00-03.59","0","0","3","3"
"","04.00-04.59","1","22","0","1"
"","05.00-05.59","0","0","0","0"
"","06.00-06.59","1","20","12","13"
"","07.00-07.59","13","23","18","31"
"","08.00-08.59","32","23","21","53"
"","09.00-09.59","18","23","21","39"
"","10.00-10.59","15","21","26","41"
"","11.00-11.59","12","26","29","41"
"","12.00-12.59","17","23","51","68"
"","13.00-13.59","13","22","50","63"
"","14.00-14.59","15","23","21","36"
"","15.00-15.59","19","23","25","44"
"","16.00-16.59","29","22","40","69"
"","17.00-17.59","61","24","81","142"
"","18.00-18.59","43","23","115","158"
"","19.00-19.59","19","22","140","159"
"","20.00-20.59","9","19","60","69"
"","21.00-21.59","9","20","19","28"
"","22.00-22.59","9","16","10","19"
"","23.00-23.59","8","19","8","16"
"","Total","343","","764","1107"
"","","","","",""
"","Date:","42769","","",""
"","Direction:"," ","","",""
"","","","","",""
"","Hour","P/C","P/C Kph","Ped","Total"
"","00.00-00.59","0","0","4","4"
"","01.00-01.59","3","20","0","3"
"","02.00-02.59","0","0","0","0"
"","03.00-03.59","0","0","0","0"
"","04.00-04.59","1","19","0","1"
"","05.00-05.59","0","0","0","0"
"","06.00-06.59","4","19","4","8"
"","07.00-07.59","6","23","12","18"
"","08.00-08.59","40","22","20","60"
"","09.00-09.59","21","22","18","39"
"","10.00-10.59","7","23","27","34"
"","11.00-11.59","4","22","22","26"
"","12.00-12.59","11","23","51","62"
"","13.00-13.59","21","22","58","79"
"","14.00-14.59","10","25","22","32"
"","15.00-15.59","25","24","34","59"
"","16.00-16.59","22","25","42","64"
"","17.00-17.59","57","24","69","126"
"","18.00-18.59","25","24","42","67"
"","19.00-19.59","14","23","31","45"
"","20.00-20.59","9","21","22","31"
"","21.00-21.59","7","14","22","29"
"","22.00-22.59","4","20","15","19"
"","23.00-23.59","6","20","10","16"
"","Total","297","","525","822"
"","","","","",""
"","","","","",""
"","Date:","42770","","",""
"","Direction:"," ","","",""
"","","","","",""
"","Hour","P/C","P/C Kph","Ped","Total"
"","00.00-00.59","4","22","15","19"
"","01.00-01.59","1","18","5","6"
"","02.00-02.59","0","0","11","11"
"","03.00-03.59","1","14","18","19"
"","04.00-04.59","1","23","3","4"
"","05.00-05.59","1","21","0","1"
"","06.00-06.59","2","26","3","5"
"","07.00-07.59","0","0","9","9"
"","08.00-08.59","9","22","27","36"
"","09.00-09.59","33","25","36","69"
"","10.00-10.59","11","22","36","47"
"","11.00-11.59","10","23","23","33"
"","12.00-12.59","9","24","40","49"
"","13.00-13.59","8","24","27","35"
"","14.00-14.59","10","23","28","38"
"","15.00-15.59","10","24","21","31"
"","16.00-16.59","10","22","26","36"
"","17.00-17.59","7","24","37","44"
"","18.00-18.59","14","20","39","53"
"","19.00-19.59","8","22","33","41"
"","20.00-20.59","2","21","19","21"
"","21.00-21.59","2","18","18","20"
"","22.00-22.59","2","18","22","24"
"","23.00-23.59","4","22","16","20"
"","Total","159","","512","671"
