"","Date:","42768","","",""
"","Direction:"," ","","",""
"","","","","",""
"","Hour","P/C","P/C Kph","Ped","Total"
"","00.00-00.59","6","20","3","9"
"","01.00-01.59","2","19","1","3"
"","02.00-02.59","1","17","2","3"
"","03.00-03.59","3","20","3","6"
"","04.00-04.59","0","0","0","0"
"","05.00-05.59","3","21","1","4"
"","06.00-06.59","5","22","10","15"
"","07.00-07.59","29","24","19","48"
"","08.00-08.59","64","23","77","141"
"","09.00-09.59","33","22","46","79"
"","10.00-10.59","10","19","64","74"
"","11.00-11.59","17","22","40","57"
"","12.00-12.59","35","21","78","113"
"","13.00-13.59","42","21","86","128"
"","14.00-14.59","53","20","39","92"
"","15.00-15.59","43","21","40","83"
"","16.00-16.59","69","20","37","106"
"","17.00-17.59","126","21","65","191"
"","18.00-18.59","85","21","82","167"
"","19.00-19.59","55","21","48","103"
"","20.00-20.59","36","21","32","68"
"","21.00-21.59","34","19","10","44"
"","22.00-22.59","22","20","16","38"
"","23.00-23.59","19","22","4","23"
"","Total","792","","803","1595"
"","","","","",""
"","Date:","42769","","",""
"","Direction:"," ","","",""
"","","","","",""
"","Hour","P/C","P/C Kph","Ped","Total"
"","00.00-00.59","9","20","1","10"
"","01.00-01.59","6","17","2","8"
"","02.00-02.59","3","20","0","3"
"","03.00-03.59","0","0","0","0"
"","04.00-04.59","0","0","0","0"
"","05.00-05.59","1","17","0","1"
"","06.00-06.59","5","20","9","14"
"","07.00-07.59","20","21","19","39"
"","08.00-08.59","48","21","81","129"
"","09.00-09.59","31","20","39","70"
"","10.00-10.59","14","18","61","75"
"","11.00-11.59","25","19","97","122"
"","12.00-12.59","29","19","91","120"
"","13.00-13.59","44","20","34","78"
"","14.00-14.59","23","20","30","53"
"","15.00-15.59","41","21","37","78"
"","16.00-16.59","70","20","28","98"
"","17.00-17.59","103","20","51","154"
"","18.00-18.59","80","21","46","126"
"","19.00-19.59","34","21","28","62"
"","20.00-20.59","28","22","25","53"
"","21.00-21.59","18","22","11","29"
"","22.00-22.59","14","19","11","25"
"","23.00-23.59","20","20","7","27"
"","Total","666","","708","1374"
"","","","","",""
"","","","","",""
"","Date:","42770","","",""
"","Direction:"," ","","",""
"","","","","",""
"","Hour","P/C","P/C Kph","Ped","Total"
"","00.00-00.59","9","20","11","20"
"","01.00-01.59","3","22","3","6"
"","02.00-02.59","3","20","0","3"
"","03.00-03.59","3","16","1","4"
"","04.00-04.59","2","15","2","4"
"","05.00-05.59","1","19","0","1"
"","06.00-06.59","1","16","4","5"
"","07.00-07.59","3","19","9","12"
"","08.00-08.59","9","17","33","42"
"","09.00-09.59","21","18","69","90"
"","10.00-10.59","24","19","50","74"
"","11.00-11.59","15","19","50","65"
"","12.00-12.59","20","16","32","52"
"","13.00-13.59","27","20","46","73"
"","14.00-14.59","22","19","32","54"
"","15.00-15.59","23","19","41","64"
"","16.00-16.59","30","18","30","60"
"","17.00-17.59","29","18","32","61"
"","18.00-18.59","31","19","35","66"
"","19.00-19.59","25","21","25","50"
"","20.00-20.59","8","20","17","25"
"","21.00-21.59","22","21","36","58"
"","22.00-22.59","8","18","15","23"
"","23.00-23.59","15","21","13","28"
"","Total","354","","586","940"
