"","Date:","42768","","",""
"","Direction:"," ","","",""
"","","","","",""
"","Hour","P/C","P/C Kph","Ped","Total"
"","00.00-00.59","3","19","2","5"
"","01.00-01.59","1","16","0","1"
"","02.00-02.59","0","0","0","0"
"","03.00-03.59","0","0","0","0"
"","04.00-04.59","0","0","0","0"
"","05.00-05.59","3","13","0","3"
"","06.00-06.59","4","17","2","6"
"","07.00-07.59","8","20","3","11"
"","08.00-08.59","8","20","6","14"
"","09.00-09.59","5","20","5","10"
"","10.00-10.59","1","16","6","7"
"","11.00-11.59","2","20","6","8"
"","12.00-12.59","7","20","13","20"
"","13.00-13.59","10","21","8","18"
"","14.00-14.59","6","17","6","12"
"","15.00-15.59","14","19","10","24"
"","16.00-16.59","40","20","12","52"
"","17.00-17.59","64","19","26","90"
"","18.00-18.59","52","19","19","71"
"","19.00-19.59","12","18","10","22"
"","20.00-20.59","6","18","2","8"
"","21.00-21.59","4","21","9","13"
"","22.00-22.59","1","19","0","1"
"","23.00-23.59","2","16","1","3"
"","Total","253","","146","399"
"","","","","",""
"","Date:","42769","","",""
"","Direction:"," ","","",""
"","","","","",""
"","Hour","P/C","P/C Kph","Ped","Total"
"","00.00-00.59","1","18","0","1"
"","01.00-01.59","1","13","1","2"
"","02.00-02.59","1","19","0","1"
"","03.00-03.59","0","0","0","0"
"","04.00-04.59","0","0","0","0"
"","05.00-05.59","3","15","0","3"
"","06.00-06.59","5","17","3","8"
"","07.00-07.59","3","22","6","9"
"","08.00-08.59","8","21","5","13"
"","09.00-09.59","3","22","2","5"
"","10.00-10.59","3","19","15","18"
"","11.00-11.59","6","19","17","23"
"","12.00-12.59","9","22","19","28"
"","13.00-13.59","6","20","8","14"
"","14.00-14.59","10","18","15","25"
"","15.00-15.59","14","19","10","24"
"","16.00-16.59","35","20","12","47"
"","17.00-17.59","52","20","17","69"
"","18.00-18.59","23","19","12","35"
"","19.00-19.59","7","16","3","10"
"","20.00-20.59","3","19","3","6"
"","21.00-21.59","1","21","3","4"
"","22.00-22.59","0","0","3","3"
"","23.00-23.59","2","15","1","3"
"","Total","196","","155","351"
"","","","","",""
"","","","","",""
"","Date:","42770","","",""
"","Direction:"," ","","",""
"","","","","",""
"","Hour","P/C","P/C Kph","Ped","Total"
"","00.00-00.59","1","11","0","1"
"","01.00-01.59","1","13","2","3"
"","02.00-02.59","0","0","0","0"
"","03.00-03.59","0","0","0","0"
"","04.00-04.59","0","0","0","0"
"","05.00-05.59","1","20","1","2"
"","06.00-06.59","2","12","2","4"
"","07.00-07.59","6","19","3","9"
"","08.00-08.59","5","20","7","12"
"","09.00-09.59","1","27","14","15"
"","10.00-10.59","4","21","8","12"
"","11.00-11.59","6","16","13","19"
"","12.00-12.59","4","20","3","7"
"","13.00-13.59","9","19","21","30"
"","14.00-14.59","2","20","6","8"
"","15.00-15.59","4","20","12","16"
"","16.00-16.59","4","19","19","23"
"","17.00-17.59","1","21","20","21"
"","18.00-18.59","3","19","10","13"
"","19.00-19.59","1","20","10","11"
"","20.00-20.59","5","20","8","13"
"","21.00-21.59","0","0","8","8"
"","22.00-22.59","0","0","7","7"
"","23.00-23.59","1","18","1","2"
"","Total","61","","175","236"
