"","","","","",""
"","Date:","42768","","",""
"","Direction:"," ","","",""
"","","","","",""
"","Hour","P/C","P/C Kph","Ped","Total"
"","00.00-00.59","2","10","4","6"
"","01.00-01.59","2","10","2","4"
"","02.00-02.59","1","12","3","4"
"","03.00-03.59","2","15","1","3"
"","04.00-04.59","0","0","2","2"
"","05.00-05.59","0","0","4","4"
"","06.00-06.59","1","11","21","22"
"","07.00-07.59","18","12","74","92"
"","08.00-08.59","56","14","312","368"
"","09.00-09.59","21","13","201","222"
"","10.00-10.59","15","12","110","125"
"","11.00-11.59","25","13","89","114"
"","12.00-12.59","28","13","104","132"
"","13.00-13.59","32","13","101","133"
"","14.00-14.59","45","12","76","121"
"","15.00-15.59","37","12","64","101"
"","16.00-16.59","56","12","57","113"
"","17.00-17.59","103","11","86","189"
"","18.00-18.59","72","10","118","190"
"","19.00-19.59","48","11","93","141"
"","20.00-20.59","26","13","42","68"
"","21.00-21.59","21","11","24","45"
"","22.00-22.59","10","12","12","22"
"","23.00-23.59","13","13","7","20"
"","Total","634","","1607","2241"
"","","","","",""
"","Date:","42769","","",""
"","Direction:"," ","","",""
"","","","","",""
"","Hour","P/C","P/C Kph","Ped","Total"
"","00.00-00.59","7","10","5","12"
"","01.00-01.59","4","9","2","6"
"","02.00-02.59","1","12","1","2"
"","03.00-03.59","0","0","0","0"
"","04.00-04.59","0","0","1","1"
"","05.00-05.59","0","0","6","6"
"","06.00-06.59","4","12","17","21"
"","07.00-07.59","15","13","62","77"
"","08.00-08.59","41","13","232","273"
"","09.00-09.59","19","12","193","212"
"","10.00-10.59","14","13","113","127"
"","11.00-11.59","19","13","85","104"
"","12.00-12.59","21","12","86","107"
"","13.00-13.59","36","12","104","140"
"","14.00-14.59","27","12","76","103"
"","15.00-15.59","36","12","53","89"
"","16.00-16.59","72","12","71","143"
"","17.00-17.59","85","11","69","154"
"","18.00-18.59","68","12","66","134"
"","19.00-19.59","27","11","67","94"
"","20.00-20.59","14","11","42","56"
"","21.00-21.59","8","9","27","35"
"","22.00-22.59","7","11","23","30"
"","23.00-23.59","9","12","13","22"
"","Total","534","","1414","1948"
"","","","","",""
"","","","","",""
"","Date:","42770","","",""
"","Direction:"," ","","",""
"","","","","",""
"","Hour","P/C","P/C Kph","Ped","Total"
"","00.00-00.59","4","12","14","18"
"","01.00-01.59","2","11","5","7"
"","02.00-02.59","2","10","2","4"
"","03.00-03.59","1","12","2","3"
"","04.00-04.59","0","0","2","2"
"","05.00-05.59","1","9","1","2"
"","06.00-06.59","1","15","5","6"
"","07.00-07.59","1","10","14","15"
"","08.00-08.59","2","9","46","48"
"","09.00-09.59","19","13","110","129"
"","10.00-10.59","22","12","95","117"
"","11.00-11.59","18","11","84","102"
"","12.00-12.59","25","13","87","112"
"","13.00-13.59","20","12","77","97"
"","14.00-14.59","20","13","61","81"
"","15.00-15.59","20","14","60","80"
"","16.00-16.59","35","12","54","89"
"","17.00-17.59","32","11","50","82"
"","18.00-18.59","24","12","45","69"
"","19.00-19.59","16","11","45","61"
"","20.00-20.59","7","11","25","32"
"","21.00-21.59","13","11","39","52"
"","22.00-22.59","0","0","17","17"
"","23.00-23.59","11","11","16","27"
"","Total","296","","956","1252"
