"","Date:","42768","","",""
"","Direction:"," ","","",""
"","","","","",""
"","Hour","P/C","P/C Kph","Ped","Total"
"","00.00-00.59","0","0","2","2"
"","01.00-01.59","0","0","4","4"
"","02.00-02.59","0","0","1","1"
"","03.00-03.59","0","0","1","1"
"","04.00-04.59","0","0","0","0"
"","05.00-05.59","0","0","0","0"
"","06.00-06.59","0","0","2","2"
"","07.00-07.59","1","13","9","10"
"","08.00-08.59","10","14","28","38"
"","09.00-09.59","7","12","13","20"
"","10.00-10.59","5","12","8","13"
"","11.00-11.59","8","13","15","23"
"","12.00-12.59","5","15","20","25"
"","13.00-13.59","4","14","32","36"
"","14.00-14.59","5","14","23","28"
"","15.00-15.59","11","11","22","33"
"","16.00-16.59","11","14","19","30"
"","17.00-17.59","13","14","25","38"
"","18.00-18.59","20","13","25","45"
"","19.00-19.59","11","15","21","32"
"","20.00-20.59","5","13","13","18"
"","21.00-21.59","4","17","9","13"
"","22.00-22.59","2","13","3","5"
"","23.00-23.59","3","15","5","8"
"","Total","125","","300","425"
"","","","","",""
"","Date:","42769","","",""
"","Direction:"," ","","",""
"","","","","",""
"","Hour","P/C","P/C Kph","Ped","Total"
"","00.00-00.59","1","4","4","5"
"","01.00-01.59","0","0","1","1"
"","02.00-02.59","1","13","1","2"
"","03.00-03.59","0","0","1","1"
"","04.00-04.59","0","0","0","0"
"","05.00-05.59","0","0","0","0"
"","06.00-06.59","0","0","3","3"
"","07.00-07.59","1","14","5","6"
"","08.00-08.59","9","13","12","21"
"","09.00-09.59","5","12","10","15"
"","10.00-10.59","1","15","11","12"
"","11.00-11.59","1","15","26","27"
"","12.00-12.59","13","14","31","44"
"","13.00-13.59","3","12","39","42"
"","14.00-14.59","5","16","15","20"
"","15.00-15.59","9","14","26","35"
"","16.00-16.59","10","14","34","44"
"","17.00-17.59","8","13","35","43"
"","18.00-18.59","9","15","29","38"
"","19.00-19.59","5","15","16","21"
"","20.00-20.59","1","17","14","15"
"","21.00-21.59","3","16","10","13"
"","22.00-22.59","4","14","9","13"
"","23.00-23.59","1","11","10","11"
"","Total","90","","342","432"
"","","","","",""
"","","","","",""
"","Date:","42770","","",""
"","Direction:"," ","","",""
"","","","","",""
"","Hour","P/C","P/C Kph","Ped","Total"
"","00.00-00.59","0","0","9","9"
"","01.00-01.59","2","15","3","5"
"","02.00-02.59","2","19","2","4"
"","03.00-03.59","0","0","3","3"
"","04.00-04.59","0","0","0","0"
"","05.00-05.59","0","0","0","0"
"","06.00-06.59","1","12","2","3"
"","07.00-07.59","0","0","3","3"
"","08.00-08.59","0","0","10","10"
"","09.00-09.59","4","12","5","9"
"","10.00-10.59","10","13","7","17"
"","11.00-11.59","6","16","22","28"
"","12.00-12.59","5","12","31","36"
"","13.00-13.59","5","15","17","22"
"","14.00-14.59","13","15","11","24"
"","15.00-15.59","8","12","21","29"
"","16.00-16.59","4","12","24","28"
"","17.00-17.59","8","14","23","31"
"","18.00-18.59","2","13","15","17"
"","19.00-19.59","4","13","15","19"
"","20.00-20.59","3","16","3","6"
"","21.00-21.59","2","15","7","9"
"","22.00-22.59","2","14","13","15"
"","23.00-23.59","0","0","11","11"
"","Total","81","","257","338"
